GEO.id,GEO.id2,GEO.display-label,OCC,OCCUPATION2010.display-label,EST_HC1_VC2,EST_HC2_VC2,EST_HC3_VC2,EST_HC4_VC2,EST_HC5_VC2,EST_HC6_VC2,EST_HC7_VC2,EST_HC8_VC2,EST_HC9_VC2,EST_HC10_VC2,EST_HC11_VC2,EST_HC12_VC2,EST_HC13_VC2,EST_HC14_VC2,EST_HC15_VC2,EST_HC16_VC2,EST_HC1_VC3,EST_HC2_VC3,EST_HC3_VC3,EST_HC4_VC3,EST_HC5_VC3,EST_HC6_VC3,EST_HC7_VC3,EST_HC8_VC3,EST_HC9_VC3,EST_HC10_VC3,EST_HC11_VC3,EST_HC12_VC3,EST_HC13_VC3,EST_HC14_VC3,EST_HC15_VC3,EST_HC16_VC3,EST_HC1_VC5,EST_HC2_VC5,EST_HC3_VC5,EST_HC4_VC5,EST_HC5_VC5,EST_HC6_VC5,EST_HC7_VC5,EST_HC8_VC5,EST_HC9_VC5,EST_HC10_VC5,EST_HC11_VC5,EST_HC12_VC5,EST_HC13_VC5,EST_HC14_VC5,EST_HC15_VC5,EST_HC16_VC5,EST_HC1_VC6,EST_HC2_VC6,EST_HC3_VC6,EST_HC4_VC6,EST_HC5_VC6,EST_HC6_VC6,EST_HC7_VC6,EST_HC8_VC6,EST_HC9_VC6,EST_HC10_VC6,EST_HC11_VC6,EST_HC12_VC6,EST_HC13_VC6,EST_HC14_VC6,EST_HC15_VC6,EST_HC16_VC6,EST_HC1_VC8,EST_HC2_VC8,EST_HC3_VC8,EST_HC4_VC8,EST_HC5_VC8,EST_HC6_VC8,EST_HC7_VC8,EST_HC8_VC8,EST_HC9_VC8,EST_HC10_VC8,EST_HC11_VC8,EST_HC12_VC8,EST_HC13_VC8,EST_HC14_VC8,EST_HC15_VC8,EST_HC16_VC8,EST_HC1_VC9,EST_HC2_VC9,EST_HC3_VC9,EST_HC4_VC9,EST_HC5_VC9,EST_HC6_VC9,EST_HC7_VC9,EST_HC8_VC9,EST_HC9_VC9,EST_HC10_VC9,EST_HC11_VC9,EST_HC12_VC9,EST_HC13_VC9,EST_HC14_VC9,EST_HC15_VC9,EST_HC16_VC9,MOE_HC1_VC2,MOE_HC2_VC2,MOE_HC3_VC2,MOE_HC4_VC2,MOE_HC5_VC2,MOE_HC6_VC2,MOE_HC7_VC2,MOE_HC8_VC2,MOE_HC9_VC2,MOE_HC10_VC2,MOE_HC11_VC2,MOE_HC12_VC2,MOE_HC13_VC2,MOE_HC14_VC2,MOE_HC15_VC2,MOE_HC16_VC2,MOE_HC1_VC3,MOE_HC2_VC3,MOE_HC3_VC3,MOE_HC4_VC3,MOE_HC5_VC3,MOE_HC6_VC3,MOE_HC7_VC3,MOE_HC8_VC3,MOE_HC9_VC3,MOE_HC10_VC3,MOE_HC11_VC3,MOE_HC12_VC3,MOE_HC13_VC3,MOE_HC14_VC3,MOE_HC15_VC3,MOE_HC16_VC3,MOE_HC1_VC5,MOE_HC2_VC5,MOE_HC3_VC5,MOE_HC4_VC5,MOE_HC5_VC5,MOE_HC6_VC5,MOE_HC7_VC5,MOE_HC8_VC5,MOE_HC9_VC5,MOE_HC10_VC5,MOE_HC11_VC5,MOE_HC12_VC5,MOE_HC13_VC5,MOE_HC14_VC5,MOE_HC15_VC5,MOE_HC16_VC5,MOE_HC1_VC6,MOE_HC2_VC6,MOE_HC3_VC6,MOE_HC4_VC6,MOE_HC5_VC6,MOE_HC6_VC6,MOE_HC7_VC6,MOE_HC8_VC6,MOE_HC9_VC6,MOE_HC10_VC6,MOE_HC11_VC6,MOE_HC12_VC6,MOE_HC13_VC6,MOE_HC14_VC6,MOE_HC15_VC6,MOE_HC16_VC6,MOE_HC1_VC8,MOE_HC2_VC8,MOE_HC3_VC8,MOE_HC4_VC8,MOE_HC5_VC8,MOE_HC6_VC8,MOE_HC7_VC8,MOE_HC8_VC8,MOE_HC9_VC8,MOE_HC10_VC8,MOE_HC11_VC8,MOE_HC12_VC8,MOE_HC13_VC8,MOE_HC14_VC8,MOE_HC15_VC8,MOE_HC16_VC8,MOE_HC1_VC9,MOE_HC2_VC9,MOE_HC3_VC9,MOE_HC4_VC9,MOE_HC5_VC9,MOE_HC6_VC9,MOE_HC7_VC9,MOE_HC8_VC9,MOE_HC9_VC9,MOE_HC10_VC9,MOE_HC11_VC9,MOE_HC12_VC9,MOE_HC13_VC9,MOE_HC14_VC9,MOE_HC15_VC9,MOE_HC16_VC9,
0500000US36061,36061,"New York County, New York",7610,"Helpers--installation, maintenance, and repair workers 7610 (SOC 49-9098)",130,0,120,0,0,0,10,0,0,0,0,0,(X),(X),(X),0,100,0,92,0,0,0,8,0,0,0,0,0,(X),(X),(X),0,130,0,120,0,0,0,10,0,0,0,0,0,(X),(X),(X),0,100,0,92,0,0,0,8,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,120,123,117,123,123,123,25,123,123,123,123,123,(X),(X),(X),123,23,23,23,23,23,23,22,23,23,23,23,23,(X),(X),(X),23,120,123,117,123,123,123,25,123,123,123,123,123,(X),(X),(X),123,23,23,23,23,23,23,22,23,23,23,23,23,(X),(X),(X),23,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,23,23,23,23,23,23,23,23,23,23,23,23,(X),(X),(X),23,
0500000US36061,36061,"New York County, New York",7630,"Other installation, maintenance, and repair workers, including wind turbine service technicians, and commercial divers, and signal and track switch repairers 7630 (SOC 49-909X)",475,100,115,140,60,0,60,0,0,0,0,0,(X),(X),(X),0,100,21,24,30,13,0,13,0,0,0,0,0,(X),(X),(X),0,450,100,115,125,45,0,60,0,0,0,0,0,(X),(X),(X),0,95,21,24,26,10,0,13,0,0,0,0,0,(X),(X),(X),0,25,0,0,10,15,0,0,0,0,0,0,0,(X),(X),(X),0,5,0,0,2,3,0,0,0,0,0,0,0,(X),(X),(X),0,163,76,100,98,44,123,49,123,123,123,123,123,(X),(X),(X),123,7,14,20,16,10,7,10,7,7,7,7,7,(X),(X),(X),7,167,76,100,97,38,123,49,123,123,123,123,123,(X),(X),(X),123,7,14,20,16,9,7,10,7,7,7,7,7,(X),(X),(X),7,30,123,123,19,23,123,123,123,123,123,123,123,(X),(X),(X),123,7,7,7,4,5,7,7,7,7,7,7,7,(X),(X),(X),7,
0500000US36061,36061,"New York County, New York",7950,"Cutting, punching, and press machine setters, operators, and tenders, metal and plastic 7950 (SOC 51-4031)",25,0,25,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,100,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,25,0,25,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,100,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,30,123,30,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,62,62,62,62,62,62,62,62,62,62,62,62,(X),(X),(X),62,30,123,30,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,62,62,62,62,62,62,62,62,62,62,62,62,(X),(X),(X),62,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,62,62,62,62,62,62,62,62,62,62,62,62,(X),(X),(X),62,
0500000US36061,36061,"New York County, New York",8030,Machinists 8030 (SOC 51-4041),180,55,20,60,0,0,35,0,0,0,0,0,(X),(X),(X),15,100,31,11,33,0,0,19,0,0,0,0,0,(X),(X),(X),8,150,55,0,60,0,0,35,0,0,0,0,0,(X),(X),(X),0,83,31,0,33,0,0,19,0,0,0,0,0,(X),(X),(X),0,35,0,20,0,0,0,0,0,0,0,0,0,(X),(X),(X),15,19,0,11,0,0,0,0,0,0,0,0,0,(X),(X),(X),8,122,63,34,76,123,123,36,123,123,123,123,123,(X),(X),(X),24,18,31,19,33,18,18,18,18,18,18,18,18,(X),(X),(X),13,112,63,123,76,123,123,36,123,123,123,123,123,(X),(X),(X),123,22,31,18,33,18,18,18,18,18,18,18,18,(X),(X),(X),18,40,123,34,123,123,123,123,123,123,123,123,123,(X),(X),(X),24,21,18,19,18,18,18,18,18,18,18,18,18,(X),(X),(X),13,
0500000US36061,36061,"New York County, New York",8140,"Welding, soldering, and brazing workers 8140 (SOC 51-4120)",250,40,70,50,70,0,20,0,0,0,0,0,(X),(X),(X),0,100,16,28,20,28,0,8,0,0,0,0,0,(X),(X),(X),0,250,40,70,50,70,0,20,0,0,0,0,0,(X),(X),(X),0,100,16,28,20,28,0,8,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,129,45,65,51,83,123,27,123,123,123,123,123,(X),(X),(X),123,13,18,23,20,26,13,10,13,13,13,13,13,(X),(X),(X),13,129,45,65,51,83,123,27,123,123,123,123,123,(X),(X),(X),123,13,18,23,20,26,13,10,13,13,13,13,13,(X),(X),(X),13,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,13,13,13,13,13,13,13,13,13,13,13,13,(X),(X),(X),13,
0500000US36061,36061,"New York County, New York",8256,Print binding and finishing workers 8256 (SOC 51-5113),55,10,10,40,0,0,0,0,0,0,0,0,(X),(X),(X),0,100,18,18,73,0,0,0,0,0,0,0,0,(X),(X),(X),0,25,0,10,15,0,0,0,0,0,0,0,0,(X),(X),(X),0,46,0,18,27,0,0,0,0,0,0,0,0,(X),(X),(X),0,30,10,0,25,0,0,0,0,0,0,0,0,(X),(X),(X),0,55,18,0,46,0,0,0,0,0,0,0,0,(X),(X),(X),0,40,16,26,27,123,123,123,123,123,123,123,123,(X),(X),(X),123,42,28,42,47,42,42,42,42,42,42,42,42,(X),(X),(X),42,33,123,26,20,123,123,123,123,123,123,123,123,(X),(X),(X),123,44,42,42,35,42,42,42,42,42,42,42,42,(X),(X),(X),42,24,16,123,20,123,123,123,123,123,123,123,123,(X),(X),(X),123,44,28,42,38,42,42,42,42,42,42,42,42,(X),(X),(X),42,
0500000US36061,36061,"New York County, New York",9000,Supervisors of transportation and material moving workers 9000 (SOC 53-1000),485,30,205,120,115,0,15,0,0,0,0,0,(X),(X),(X),0,100,6,42,25,24,0,3,0,0,0,0,0,(X),(X),(X),0,445,15,185,120,105,0,15,0,0,0,0,0,(X),(X),(X),0,92,3,38,25,22,0,3,0,0,0,0,0,(X),(X),(X),0,40,15,20,0,10,0,0,0,0,0,0,0,(X),(X),(X),0,8,3,4,0,2,0,0,0,0,0,0,0,(X),(X),(X),0,173,39,132,91,90,123,23,123,123,123,123,123,(X),(X),(X),123,7,8,21,17,18,7,5,7,7,7,7,7,(X),(X),(X),7,164,32,128,91,90,123,23,123,123,123,123,123,(X),(X),(X),123,10,7,21,17,17,7,5,7,7,7,7,7,(X),(X),(X),7,48,24,33,123,13,123,123,123,123,123,123,123,(X),(X),(X),123,10,5,7,7,3,7,7,7,7,7,7,7,(X),(X),(X),7,
0500000US36061,36061,"New York County, New York",9120,Bus drivers 9120 (SOC 53-3020),1660,185,655,80,615,0,75,0,35,0,0,0,(X),(X),(X),15,100,11,40,5,37,0,5,0,2,0,0,0,(X),(X),(X),1,1405,125,550,60,550,0,75,0,35,0,0,0,(X),(X),(X),15,85,8,33,4,33,0,5,0,2,0,0,0,(X),(X),(X),1,255,65,105,20,65,0,0,0,0,0,0,0,(X),(X),(X),0,15,4,6,1,4,0,0,0,0,0,0,0,(X),(X),(X),0,333,112,201,62,224,123,56,123,53,123,123,123,(X),(X),(X),23,2,7,10,4,11,2,3,2,3,2,2,2,(X),(X),(X),1,338,95,195,56,217,123,56,123,53,123,123,123,(X),(X),(X),23,7,6,10,4,10,2,3,2,3,2,2,2,(X),(X),(X),1,112,63,67,26,64,123,123,123,123,123,123,123,(X),(X),(X),123,7,4,4,2,4,2,2,2,2,2,2,2,(X),(X),(X),2,
0500000US36061,36061,"New York County, New York",9150,"Motor vehicle operators, all other 9150 (SOC 53-3099)",160,20,110,0,20,0,10,0,0,0,0,0,(X),(X),(X),0,100,13,69,0,13,0,6,0,0,0,0,0,(X),(X),(X),0,160,20,110,0,20,0,10,0,0,0,0,0,(X),(X),(X),0,100,13,69,0,13,0,6,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,118,33,104,123,36,123,15,123,123,123,123,123,(X),(X),(X),123,20,23,31,20,22,20,10,20,20,20,20,20,(X),(X),(X),20,118,33,104,123,36,123,15,123,123,123,123,123,(X),(X),(X),123,20,23,31,20,22,20,10,20,20,20,20,20,(X),(X),(X),20,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,20,20,20,20,20,20,20,20,20,20,20,20,(X),(X),(X),20,
0500000US36061,36061,"New York County, New York",9200,Locomotive engineers and operators 9200 (SOC 53-4010),115,30,0,35,40,0,0,0,0,0,0,0,(X),(X),(X),15,100,26,0,30,35,0,0,0,0,0,0,0,(X),(X),(X),13,100,30,0,20,40,0,0,0,0,0,0,0,(X),(X),(X),15,87,26,0,17,35,0,0,0,0,0,0,0,(X),(X),(X),13,10,0,0,10,0,0,0,0,0,0,0,0,(X),(X),(X),0,9,0,0,9,0,0,0,0,0,0,0,0,(X),(X),(X),0,67,35,123,31,50,123,123,123,123,123,123,123,(X),(X),(X),22,26,30,26,30,37,26,26,26,26,26,26,26,(X),(X),(X),20,67,35,123,25,50,123,123,123,123,123,123,123,(X),(X),(X),22,20,30,26,23,37,26,26,26,26,26,26,26,(X),(X),(X),20,22,123,123,22,123,123,123,123,123,123,123,123,(X),(X),(X),123,21,26,26,21,26,26,26,26,26,26,26,26,(X),(X),(X),26,
0500000US36061,36061,"New York County, New York",9240,Railroad conductors and yardmasters 9240 (SOC 53-4031),165,0,10,50,100,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,6,30,61,0,0,0,0,0,0,0,(X),(X),(X),0,105,0,10,50,45,0,0,0,0,0,0,0,(X),(X),(X),0,64,0,6,30,27,0,0,0,0,0,0,0,(X),(X),(X),0,60,0,0,0,60,0,0,0,0,0,0,0,(X),(X),(X),0,36,0,0,0,36,0,0,0,0,0,0,0,(X),(X),(X),0,98,123,20,57,93,123,123,123,123,123,123,123,(X),(X),(X),123,19,19,12,35,38,19,19,19,19,19,19,19,(X),(X),(X),19,72,123,20,57,66,123,123,123,123,123,123,123,(X),(X),(X),123,33,19,12,35,40,19,19,19,19,19,19,19,(X),(X),(X),19,69,123,123,123,69,123,123,123,123,123,123,123,(X),(X),(X),123,34,19,19,19,34,19,19,19,19,19,19,19,(X),(X),(X),19,
0500000US36061,36061,"New York County, New York",9260,"Subway, streetcar, and other rail transportation workers 9260 (SOC 53-40XX)",190,0,40,85,55,0,15,0,0,0,0,0,(X),(X),(X),0,100,0,21,45,29,0,8,0,0,0,0,0,(X),(X),(X),0,140,0,40,65,20,0,15,0,0,0,0,0,(X),(X),(X),0,74,0,21,34,11,0,8,0,0,0,0,0,(X),(X),(X),0,50,0,0,15,35,0,0,0,0,0,0,0,(X),(X),(X),0,26,0,0,8,18,0,0,0,0,0,0,0,(X),(X),(X),0,118,123,62,97,44,123,29,123,123,123,123,123,(X),(X),(X),123,17,17,31,37,26,17,16,17,17,17,17,17,(X),(X),(X),17,109,123,62,93,24,123,29,123,123,123,123,123,(X),(X),(X),123,25,17,31,38,14,17,16,17,17,17,17,17,(X),(X),(X),17,45,123,123,27,38,123,123,123,123,123,123,123,(X),(X),(X),123,25,17,17,15,21,17,17,17,17,17,17,17,(X),(X),(X),17,
0500000US36061,36061,"New York County, New York",9410,Transportation inspectors 9410 (SOC 53-6051),70,0,0,60,15,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,86,21,0,0,0,0,0,0,0,(X),(X),(X),0,70,0,0,60,15,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,86,21,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,64,123,123,54,26,123,123,123,123,123,123,123,(X),(X),(X),123,37,37,37,38,32,37,37,37,37,37,37,37,(X),(X),(X),37,64,123,123,54,26,123,123,123,123,123,123,123,(X),(X),(X),123,37,37,37,38,32,37,37,37,37,37,37,37,(X),(X),(X),37,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,37,37,37,37,37,37,37,37,37,37,37,37,(X),(X),(X),37,
0500000US36061,36061,"New York County, New York",9415,"Transportation attendants, except flight attendants 9415 (SOC 53-6061)",305,15,100,10,180,0,0,0,0,0,0,0,(X),(X),(X),0,100,5,33,3,59,0,0,0,0,0,0,0,(X),(X),(X),0,190,15,95,10,70,0,0,0,0,0,0,0,(X),(X),(X),0,62,5,31,3,23,0,0,0,0,0,0,0,(X),(X),(X),0,115,0,4,0,110,0,0,0,0,0,0,0,(X),(X),(X),0,38,0,1,0,36,0,0,0,0,0,0,0,(X),(X),(X),0,157,26,85,18,126,123,123,123,123,123,123,123,(X),(X),(X),123,11,9,23,5,25,11,11,11,11,11,11,11,(X),(X),(X),11,114,26,83,18,68,123,123,123,123,123,123,123,(X),(X),(X),123,27,9,23,5,21,11,11,11,11,11,11,11,(X),(X),(X),11,106,123,23,123,107,123,123,123,123,123,123,123,(X),(X),(X),123,27,11,8,11,27,11,11,11,11,11,11,11,(X),(X),(X),11,
0500000US36061,36061,"New York County, New York",9510,Crane and tower operators 9510 (SOC 53-7021),30,0,0,10,20,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,33,67,0,0,0,0,0,0,0,(X),(X),(X),0,30,0,0,10,20,0,0,0,0,0,0,0,(X),(X),(X),0,100,0,0,33,67,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,0,0,0,0,0,0,0,0,0,0,0,0,(X),(X),(X),0,37,123,123,18,32,123,123,123,123,123,123,123,(X),(X),(X),123,56,56,56,63,67,56,56,56,56,56,56,56,(X),(X),(X),56,37,123,123,18,32,123,123,123,123,123,123,123,(X),(X),(X),123,56,56,56,63,67,56,56,56,56,56,56,56,(X),(X),(X),56,123,123,123,123,123,123,123,123,123,123,123,123,(X),(X),(X),123,56,56,56,56,56,56,56,56,56,56,56,56,(X),(X),(X),56,
0500000US36061,36061,"New York County, New York",9610,Cleaners of vehicles and equipment 9610 (SOC 53-7061),1100,110,560,30,395,10,0,0,0,0,0,0,(X),(X),(X),0,100,10,51,3,36,1,0,0,0,0,0,0,(X),(X),(X),0,1000,95,555,10,325,10,0,0,0,0,0,0,(X),(X),(X),0,91,9,51,1,30,1,0,0,0,0,0,0,(X),(X),(X),0,100,10,4,15,70,0,0,0,0,0,0,0,(X),(X),(X),0,9,1,0,1,6,0,0,0,0,0,0,0,(X),(X),(X),0,481,108,462,32,164,19,123,123,123,123,123,123,(X),(X),(X),123,3,10,24,3,21,2,3,3,3,3,3,3,(X),(X),(X),3,472,108,462,23,151,19,123,123,123,123,123,123,(X),(X),(X),123,6,10,25,2,19,2,3,3,3,3,3,3,(X),(X),(X),3,61,20,9,26,50,123,123,123,123,123,123,123,(X),(X),(X),123,6,2,1,3,5,3,3,3,3,3,3,3,(X),(X),(X),3,
0500000US36061,36061,"New York County, New York",9620,"Laborers and freight, stock, and material movers, hand 9620 (SOC 53-7062)",4780,540,1435,1095,1325,0,240,0,40,45,25,0,(X),(X),(X),40,100,11,30,23,28,0,5,0,1,1,1,0,(X),(X),(X),1,4145,435,1285,945,1145,0,185,0,40,45,25,0,(X),(X),(X),40,87,9,27,20,24,0,4,0,1,1,1,0,(X),(X),(X),1,635,100,150,150,180,0,50,0,0,0,0,0,(X),(X),(X),0,13,2,3,3,4,0,1,0,0,0,0,0,(X),(X),(X),0,667,194,330,256,351,123,115,123,48,49,36,123,(X),(X),(X),53,1,4,6,5,5,1,2,1,1,1,1,1,(X),(X),(X),1,583,163,324,260,322,123,99,123,48,49,36,123,(X),(X),(X),53,4,3,6,5,5,1,2,1,1,1,1,1,(X),(X),(X),1,216,87,93,92,121,123,66,123,123,123,123,123,(X),(X),(X),123,4,2,2,2,2,1,1,1,1,1,1,1,(X),(X),(X),1,
0500000US36081,36081,"Queens County, New York",10,Chief executives and legislators 0010 (SOC 11-10XX),5530,265,315,2920,645,50,1225,0,0,0,40,0,(X),(X),(X),70,100,5,6,53,12,1,22,0,0,0,1,0,(X),(X),(X),1,3840,190,170,1995,375,0,1005,0,0,0,40,0,(X),(X),(X),70,69,3,3,36,7,0,18,0,0,0,1,0,(X),(X),(X),1,1690,75,145,925,270,50,225,0,0,0,0,0,(X),(X),(X),0,31,1,3,17,5,1,4,0,0,0,0,0,(X),(X),(X),0,522,107,131,356,209,71,248,123,123,123,52,123,(X),(X),(X),55,1,2,2,5,4,1,4,1,1,1,1,1,(X),(X),(X),1,431,101,97,304,156,123,225,123,123,123,52,123,(X),(X),(X),55,4,2,2,4,3,1,4,1,1,1,1,1,(X),(X),(X),1,292,47,96,185,137,71,94,123,123,123,123,123,(X),(X),(X),123,4,1,2,3,2,1,2,1,1,1,1,1,(X),(X),(X),1,
0500000US36081,36081,"Queens County, New York",20,General and operations managers 0020 (SOC 11-1021),4480,560,355,1930,535,0,1090,0,0,0,10,0,(X),(X),(X),0,100,13,8,43,12,0,24,0,0,0,0,0,(X),(X),(X),0,2975,365,260,1270,305,0,770,0,0,0,10,0,(X),(X),(X),0,66,8,6,28,7,0,17,0,0,0,0,0,(X),(X),(X),0,1505,195,95,660,230,0,320,0,0,0,0,0,(X),(X),(X),0,34,4,2,15,5,0,7,0,0,0,0,0,(X),(X),(X),0,487,189,163,284,179,123,221,123,123,123,24,123,(X),(X),(X),123,1,4,4,5,4,1,4,1,1,1,1,1,(X),(X),(X),1,406,142,117,238,150,123,194,123,123,123,24,123,(X),(X),(X),123,4,3,3,4,3,1,4,1,1,1,1,1,(X),(X),(X),1,223,112,91,164,101,123,125,123,123,123,123,123,(X),(X),(X),123,4,2,2,4,2,1,3,1,1,1,1,1,(X),(X),(X),1,
0500000US36081,36081,"Queens County, New York",60,Public relations and fundraising managers 0060 (SOC 11-2031),250,10,0,190,10,0,40,0,0,0,0,0,(X),(X),(X),0,100,4,0,76,4,0,16,0,0,0,0,0,(X),(X),(X),0,85,10,0,70,0,0,4,0,0,0,0,0,(X),(X),(X),0,34,4,0,28,0,0,2,0,0,0,0,0,(X),(X),(X),0,165,0,0,125,10,0,30,0,0,0,0,0,(X),(X),(X),0,66,0,0,50,4,0,12,0,0,0,0,0,(X),(X),(X),0,93,16,123,77,13,123,39,123,123,123,123,123,(X),(X),(X),123,13,6,13,17,5,13,14,13,13,13,13,13,(X),(X),(X),13,50,16,123,45,123,123,18,123,123,123,123,123,(X),(X),(X),123,18,6,13,17,13,13,7,13,13,13,13,13,(X),(X),(X),13,80,123,123,65,13,123,36,123,123,123,123,123,(X),(X),(X),123,18,13,13,19,5,13,13,13,13,13,13,13,(X),(X),(X),13,
0500000US36081,36081,"Queens County, New York",100,Administrative services managers 0100 (SOC 11-3011),780,40,185,395,110,0,50,0,0,0,0,0,(X),(X),(X),0,100,5,24,51,14,0,6,0,0,0,0,0,(X),(X),(X),0,500,25,125,270,55,0,25,0,0,0,0,0,(X),(X),(X),0,64,3,16,35,7,0,3,0,0,0,0,0,(X),(X),(X),0,280,15,60,125,55,0,25,0,0,0,0,0,(X),(X),(X),0,36,2,8,16,7,0,3,0,0,0,0,0,(X),(X),(X),0,207,42,112,147,74,123,36,123,123,123,123,123,(X),(X),(X),123,4,5,13,14,9,4,5,4,4,4,4,4,(X),(X),(X),4,175,36,102,124,45,123,30,123,123,123,123,123,(X),(X),(X),123,12,5,12,13,5,4,4,4,4,4,4,4,(X),(X),(X),4,109,26,53,65,55,123,28,123,123,123,123,123,(X),(X),(X),123,12,3,7,7,7,4,4,4,4,4,4,4,(X),(X),(X),4,
0500000US36081,36081,"Queens County, New York",110,Computer and information systems managers 0110 (SOC 11-3021),2920,230,145,1175,245,0,1015,4,0,0,0,0,(X),(X),(X),110,100,8,5,40,8,0,35,0,0,0,0,0,(X),(X),(X),4,2155,180,70,885,165,0,745,4,0,0,0,0,(X),(X),(X),110,74,6,2,30,6,0,26,0,0,0,0,0,(X),(X),(X),4,765,50,75,285,80,0,270,0,0,0,0,0,(X),(X),(X),0,26,2,3,10,3,0,9,0,0,0,0,0,(X),(X),(X),0,384,102,89,213,122,123,238,6,123,123,123,123,(X),(X),(X),95,1,3,3,5,4,1,7,0,1,1,1,1,(X),(X),(X),3,342,96,58,200,86,123,187,6,123,123,123,123,(X),(X),(X),95,6,3,2,6,3,1,6,0,1,1,1,1,(X),(X),(X),3,190,44,61,95,84,123,117,123,123,123,123,123,(X),(X),(X),123,6,2,2,3,3,1,4,1,1,1,1,1,(X),(X),(X),1,
0500000US36081,36081,"Queens County, New York",120,Financial managers 0120 (SOC 11-3031),9360,1095,705,3550,1180,0,2590,20,0,0,10,10,(X),(X),(X),195,100,12,8,38,13,0,28,0,0,0,0,0,(X),(X),(X),2,4385,645,330,1675,380,0,1285,20,0,0,10,0,(X),(X),(X),40,47,7,4,18,4,0,14,0,0,0,0,0,(X),(X),(X),0,4975,450,370,1875,805,0,1310,0,0,0,0,10,(X),(X),(X),155,53,5,4,20,9,0,14,0,0,0,0,0,(X),(X),(X),2,778,299,226,397,244,123,456,31,123,123,21,15,(X),(X),(X),107,0,3,2,4,3,0,4,0,0,0,0,0,(X),(X),(X),1,504,218,149,248,107,123,324,31,123,123,21,123,(X),(X),(X),42,4,2,2,3,1,0,3,0,0,0,0,0,(X),(X),(X),0,515,181,150,303,217,123,316,123,123,123,123,15,(X),(X),(X),90,4,2,2,3,2,0,3,0,0,0,0,0,(X),(X),(X),1,
0500000US36081,36081,"Queens County, New York",150,Purchasing managers 0150 (SOC 11-3061),1055,180,30,430,215,0,165,0,25,0,0,0,(X),(X),(X),0,100,17,3,41,20,0,16,0,2,0,0,0,(X),(X),(X),0,405,80,0,165,45,0,110,0,0,0,0,0,(X),(X),(X),0,38,8,0,16,4,0,10,0,0,0,0,0,(X),(X),(X),0,650,100,30,265,175,0,55,0,25,0,0,0,(X),(X),(X),0,62,10,3,25,17,0,5,0,2,0,0,0,(X),(X),(X),0,255,105,30,145,107,123,107,123,42,123,123,123,(X),(X),(X),123,3,9,3,10,9,3,9,3,4,3,3,3,(X),(X),(X),3,158,57,123,96,44,123,71,123,123,123,123,123,(X),(X),(X),123,12,5,3,9,4,3,6,3,3,3,3,3,(X),(X),(X),3,203,85,30,128,97,123,69,123,42,123,123,123,(X),(X),(X),123,12,8,3,10,9,3,6,3,4,3,3,3,(X),(X),(X),3,
